,attack,classes,collectionText,cost,dbfId,durability,dust,entourage,faction,flavor,health,howToEarnGolden,id,mechanics,multiClassGroup,name,overload,playRequirements,playerClass,race,rarity,set,spellDamage,text,type
983,3.0,,,4.0,38403.0,,"[1600, 3200, 400, 1600]","['OG_080d', 'OG_080e', 'OG_080f', 'OG_080c', 'OG_080b']",,It's basically your own fault if you go around drinking weird green potions handed out by creepy mantid dudes.,2.0,,OG_080,"['BATTLECRY', 'DEATHRATTLE']",,"Xaril, Poisoned Mind",,,ROGUE,,LEGENDARY,OG,,<b>Battlecry and Deathrattle:</b> Add a random Toxin card to your hand.,MINION
984,6.0,,,6.0,2258.0,,"[40, 400, 5, 50]",,,Volcanic Drakes breathe lava instead of fire. The antacid vendor at Thorium Point does a brisk business with them.,4.0,"Crafting unlocked in Hidden Laboratory, in the Blackrock Mountain adventure.",BRM_025,,,Volcanic Drake,,,NEUTRAL,DRAGON,COMMON,BRM,,Costs (1) less for each minion that died this turn.,MINION
985,2.0,,,3.0,2123.0,,"[1600, 3200, 400, 1600]",,,,7.0,,NAX9_02H,,,Lady Blaumeux,,,NEUTRAL,,LEGENDARY,NAXX,,Your hero is <b>Immune</b>.,MINION
986,4.0,,,3.0,959.0,,,,,,4.0,,NEW1_032,['TAUNT'],,Misha,,,HUNTER,BEAST,COMMON,CORE,,<b>Taunt</b>,MINION
987,5.0,,,9.0,36.0,,"[1600, 3200, 400, 1600]",,,"Yes, he's a demigod. No, he doesn't need to wear a shirt.",8.0,,EX1_573,['CHOOSE_ONE'],,Cenarius,,,DRUID,,LEGENDARY,EXPERT1,,<b>Choose One -</b> Give your other minions +2/+2; or Summon two 2/2 Treants with <b>Taunt</b>.,MINION
988,6.0,,,6.0,2726.0,,"[400, 1600, 100, 400]",,,"He may sound surly and antisocial, but he's actually just really shy.",6.0,,AT_079,['BATTLECRY'],,Mysterious Challenger,,,PALADIN,,EPIC,TGT,,<b>Battlecry:</b> Put one of each <b>Secret</b> from your deck into the battlefield.,MINION
989,4.0,,,3.0,1768.0,,,,,,1.0,,CRED_08,,,Ben Brode,,,NEUTRAL,,LEGENDARY,CREDITS,,Your volume can't be reduced below maximum.,MINION
991,2.0,,,2.0,1940.0,,"[40, 400, 5, 50]",,,Mechs that summon mechs? What's next? Donuts that summon donuts? Mmmmm.,3.0,,GVG_006,['AURA'],,Mechwarper,,,NEUTRAL,MECHANICAL,COMMON,GVG,,Your Mechs cost (1) less.,MINION
999,5.0,,,4.0,2780.0,,"[100, 800, 20, 100]",,,Maybe if you whistle a tune it will soothe him.  Yeah...  Try that.,4.0,,AT_039,['INSPIRE'],,Savage Combatant,,,DRUID,BEAST,RARE,TGT,,"<b>Inspire:</b> Give your hero
+2 Attack this turn.",MINION
1001,2.0,,,2.0,1281.0,,"[40, 400, 5, 50]",,,"Hyenas prefer the bones of kodos or windserpents, but they'll eat pretty much anything.  Even Brussels sprouts.",2.0,,EX1_531,,,Scavenging Hyena,,,HUNTER,BEAST,COMMON,EXPERT1,,"Whenever a friendly Beast dies, gain +2/+1.",MINION
1003,23.0,,,10.0,42131.0,,,,,,23.0,,CFM_712_t23,['JADE_GOLEM'],,Jade Golem,,,NEUTRAL,,,GANGS,,,MINION
1007,10.0,,,10.0,38813.0,,"[1600, 3200, 400, 1600]",,,,10.0,,LOEA16_18H,,,Zinaar,,,NEUTRAL,,LEGENDARY,LOE,,"At the end of your turn, gain a wish.",MINION
1010,3.0,,,3.0,41125.0,,,,,,2.0,,TB_KaraPortals_003,,,Party Elemental,,,NEUTRAL,,,TB,,,MINION
1012,2.0,,,2.0,1671.0,,,,,,2.0,,TU4f_003,,,Shado-Pan Monk,,,NEUTRAL,,COMMON,MISSIONS,,,MINION
1013,2.0,"['MAGE', 'PRIEST', 'WARLOCK']",,3.0,40496.0,,"[100, 800, 20, 100]",,,"Hey, you park your kodo under a harpy nest, you get what you deserve.",2.0,,CFM_649,['BATTLECRY'],KABAL,Kabal Courier,,,NEUTRAL,,RARE,GANGS,,"<b>Battlecry:</b> <b>Discover</b> a Mage, Priest, or Warlock card.",MINION
1014,4.0,,,5.0,2291.0,,"[100, 800, 20, 100]",,,"He loves skulking. He skulks after hours just for the joy of it, but his friends are pretty worried he'll get burnt out.",3.0,"Crafting unlocked in Blackwing Lair, in the Blackrock Mountain adventure.",BRM_008,['BATTLECRY'],,Dark Iron Skulker,,,ROGUE,,RARE,BRM,,<b>Battlecry:</b> Deal 2 damage to all undamaged enemy minions.,MINION
1018,2.0,,,4.0,2776.0,,,,,,8.0,,BRMC_86,,,Atramedes,,,NEUTRAL,DRAGON,LEGENDARY,TB,,"Whenever your opponent plays a card, gain +2 Attack.",MINION
1019,2.0,,,4.0,2888.0,,"[40, 400, 5, 50]",,,He's a very hungry elemental.,6.0,"Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",LOE_016,,,Rumbling Elemental,,,SHAMAN,,COMMON,LOE,,"After you play a <b>Battlecry</b> minion, deal 2 damage to a random enemy.",MINION
1022,6.0,,,10.0,38857.0,,"[1600, 3200, 400, 1600]",,,C'Thun's least favorite Hearthstone card: Eye for an Eye.,6.0,Crafting unlocked after opening a Whispers of the Old Gods pack.,OG_280,['BATTLECRY'],,C'Thun,,,NEUTRAL,,LEGENDARY,OG,,<b>Battlecry:</b> Deal damage equal to this minion's Attack randomly split among all enemies.,MINION
1024,0.0,,,10.0,41609.0,,,,,,200.0,,TB_CoOpv3_Boss_NewClasses,"['TAUNT', 'InvisibleDeathrattle']",,Nefarian,,,NEUTRAL,DRAGON,LEGENDARY,TB,,"Can't be targeted by spells.
<b>Boss: </b>Nefarian wins if he defeats either of you!",MINION
1028,3.0,,,2.0,1988.0,,"[40, 400, 5, 50]",,,This guy is excellent at adjusting your haircut and/or height.,2.0,,GVG_023,['BATTLECRY'],,Goblin Auto-Barber,,,ROGUE,MECHANICAL,COMMON,GVG,,<b>Battlecry:</b> Give your weapon +1 Attack.,MINION
1029,6.0,,,6.0,1364.0,,"[40, 400, 5, 50]",,,He also moonlights Thursday nights as a bouncer at the Pig and Whistle Tavern.,6.0,,EX1_623,['BATTLECRY'],,Temple Enforcer,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",PRIEST,,COMMON,EXPERT1,,<b>Battlecry:</b> Give a friendly minion +3 Health.,MINION
1031,2.0,,,2.0,976.0,,,,,"""Death will rise, from the tides!""",1.0,Unlocked at Rogue Level 53.,EX1_506,['BATTLECRY'],,Murloc Tidehunter,,,NEUTRAL,MURLOC,COMMON,CORE,,<b>Battlecry:</b> Summon a 1/1 Murloc Scout.,MINION
1033,22.0,,,10.0,42130.0,,,,,,22.0,,CFM_712_t22,['JADE_GOLEM'],,Jade Golem,,,NEUTRAL,,,GANGS,,,MINION
1034,3.0,,,3.0,38920.0,,"[100, 800, 20, 100]",,,They're really just in it for the Blood Parrot.,4.0,,OG_315,['BATTLECRY'],,Bloodsail Cultist,,,WARRIOR,PIRATE,RARE,OG,,"<b>Battlecry:</b> If you control another Pirate, give your weapon +1/+1.",MINION
1039,1.0,,,1.0,39692.0,,,,,,1.0,,KAR_010a,,,Whelp,,,PALADIN,DRAGON,,KARA,,,MINION
1042,5.0,,,5.0,40988.0,,"[40, 400, 5, 50]",,,She loves Frozen. I mean who doesn't?,5.0,,CFM_671,['BATTLECRY'],,Cryomancer,,,MAGE,,COMMON,GANGS,,"<b>Battlecry:</b> Gain +2/+2
if an enemy is <b>Frozen</b>.",MINION
1043,2.0,,,2.0,24430.0,,,,,,2.0,,LOEA09_6,['BATTLECRY'],,Slithering Archer,,"{'REQ_NONSELF_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",NEUTRAL,,,LOE,,<b>Battlecry:</b> Deal 1 damage.,MINION
1049,2.0,,,4.0,2569.0,,"[400, 1600, 100, 400]",,,"A result of magical experiments carried out by the Black Dragonflight, it's not his fault that he's a vicious killer.",6.0,,AT_017,['BATTLECRY'],,Twilight Guardian,,,NEUTRAL,DRAGON,EPIC,TGT,,"<b>Battlecry:</b> If you're holding a Dragon, gain +1 Attack and <b>Taunt</b>.",MINION
1051,9.0,,,7.0,2003.0,,"[1600, 3200, 400, 1600]",,,"When Malorne isn't mauling hordes of demons, he enjoys attending parties, though he prefers to go stag.",7.0,,GVG_035,['DEATHRATTLE'],,Malorne,,,DRUID,BEAST,LEGENDARY,GVG,,<b>Deathrattle:</b> Shuffle this minion into your deck.,MINION
1053,2.0,,,4.0,1370.0,,,,,His dreams of flying and breathing fire like his idol will never be realized.,7.0,Unlocked at Druid Level 51.,CS2_119,,,Oasis Snapjaw,,,NEUTRAL,BEAST,FREE,CORE,,,MINION
1054,6.0,,,5.0,2875.0,,"[40, 400, 5, 50]",,,"Despite the name, he's a solid conjurer.",3.0,"Crafting unlocked in Uldaman, in the League of Explorers adventure.",LOE_003,['BATTLECRY'],,Ethereal Conjurer,,,MAGE,,COMMON,LOE,,<b>Battlecry: Discover</b> a spell.,MINION
1056,1.0,,,2.0,38864.0,,"[40, 400, 5, 50]",,,"""Ok C'Thun, repeat after me: 'Your mother was a hamster.'""",4.0,,OG_284,"['BATTLECRY', 'RITUAL', 'TAUNT']",,Twilight Geomancer,,,NEUTRAL,,COMMON,OG,,"[x]<b>Taunt</b>
<b>Battlecry:</b> Give your C'Thun
<b>Taunt</b> <i>(wherever it is).</i>",MINION
1058,5.0,,,9.0,39119.0,,"[1600, 3200, 400, 1600]",,,"Don't tell Soggoth, but in the future he gets totally owned by the Master's Glaive and his skull becomes a tourist attraction.",9.0,,OG_340,"['TAUNT', 'CANT_BE_TARGETED_BY_SPELLS', 'CANT_BE_TARGETED_BY_HERO_POWERS']",,Soggoth the Slitherer,,,NEUTRAL,,LEGENDARY,OG,,"<b>Taunt</b>
Can't be targeted by spells or Hero Powers.",MINION
1059,4.0,,,4.0,38961.0,,"[40, 400, 5, 50]",,,Roll ‘greed’ OR THIS COULD HAPPEN TO YOU.,2.0,,OG_323,['DEATHRATTLE'],,Polluted Hoarder,,,NEUTRAL,,COMMON,OG,,<b>Deathrattle:</b> Draw a card.,MINION
1060,2.0,,,1.0,1873.0,,,,,,2.0,,NAX8_03,['DEATHRATTLE'],,Unrelenting Trainee,,,NEUTRAL,,,NAXX,,<b>Deathrattle:</b> Summon a Spectral Trainee for your opponent.,MINION
1061,2.0,,,2.0,38470.0,,,,,,2.0,,LOE_089t3,,,Grumbly Runt,,,NEUTRAL,,,LOE,,,MINION
1064,5.0,,,5.0,912.0,,"[1600, 3200, 400, 1600]",,,“That belongs in the Hall of Explorers!”,4.0,,EX1_558,['BATTLECRY'],,Harrison Jones,,,NEUTRAL,,LEGENDARY,EXPERT1,,<b>Battlecry:</b> Destroy your opponent's weapon and draw cards equal to its Durability.,MINION
1065,6.0,,,5.0,559.0,,"[1600, 3200, 400, 1600]",,ALLIANCE,At least he has Angry Chicken.,2.0,,EX1_116,"['BATTLECRY', 'CHARGE']",,Leeroy Jenkins,,,NEUTRAL,,LEGENDARY,EXPERT1,,<b>Charge</b>. <b>Battlecry:</b> Summon two 1/1 Whelps for your opponent.,MINION
1067,2.0,,,4.0,16233.0,,,,,,6.0,,LOEA07_09,,,Chasing Trogg,,,NEUTRAL,,,LOE,,,MINION
1068,5.0,,,4.0,2752.0,,"[40, 400, 5, 50]",,,"To be honest, heckling is not the most effective form of evil.",4.0,,AT_114,['TAUNT'],,Evil Heckler,,,NEUTRAL,,COMMON,TGT,,<b>Taunt</b>,MINION
1072,3.0,,,2.0,2777.0,,"[100, 800, 20, 100]",,,"""No, no, no. I asked for a tiny JESTER of evil.""",2.0,,AT_021,,,Tiny Knight of Evil,,,WARLOCK,DEMON,RARE,TGT,,"Whenever you discard a card, gain +1/+1.",MINION
1074,1.0,,,0.0,16222.0,,,,,,1.0,,AT_132_SHAMANb,,,Searing Totem,,,SHAMAN,,,TGT,,,MINION
1075,4.0,,,4.0,2263.0,,"[100, 800, 20, 100]",,,It takes a special kind of hunter to venture deep into a firey lava pit and convince a monster who lives there to come home and be a cuddly housepet.,4.0,"Crafting unlocked in Blackrock Spire, in the Blackrock Mountain adventure.",BRM_014,['BATTLECRY'],,Core Rager,,,HUNTER,BEAST,RARE,BRM,,"<b>Battlecry:</b> If your hand is empty, gain +3/+3.",MINION
1078,2.0,,,2.0,41.0,,,,,Grunting is what his father did and his father before that.   It's more than just a job.,2.0,Unlocked at Shaman Level 57.,CS2_121,['TAUNT'],,Frostwolf Grunt,,,NEUTRAL,,COMMON,CORE,,<b>Taunt</b>,MINION
1081,20.0,,,50.0,2690.0,,,,,,20.0,,BRMC_95,,,Golemagg,,,NEUTRAL,,LEGENDARY,TB,,Costs (1) less for each damage your hero has taken.,MINION
1085,4.0,,,6.0,1656.0,,"[1600, 3200, 400, 1600]",,,He was sent by the Lich King to disrupt the Argent Tournament.   We can pretty much mark that a failure.,5.0,,EX1_002,['BATTLECRY'],,The Black Knight,,"{'REQ_ENEMY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_MUST_TARGET_TAUNTER': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",NEUTRAL,,LEGENDARY,EXPERT1,,<b>Battlecry:</b> Destroy an enemy minion with <b>Taunt</b>.,MINION
1092,4.0,,,3.0,748.0,,"[100, 800, 20, 100]",,,"The Kirin Tor reside in the floating city of Dalaran.  How do you make a Dalaran float?  Two scoops of ice cream, one scoop of Dalaran.",3.0,,EX1_612,['BATTLECRY'],,Kirin Tor Mage,,,MAGE,,RARE,EXPERT1,,"[x]<b>Battlecry:</b> The next <b>Secret</b>
you play this turn costs (0).",MINION
1094,4.0,,,4.0,1787.0,,"[100, 800, 20, 100]",,,,4.0,,FP1_007t,,,Nerubian,,,NEUTRAL,,RARE,NAXX,,,MINION
1095,1.0,,,3.0,39206.0,,,,,,3.0,,KAR_030,,,Cellar Spider,,,NEUTRAL,BEAST,,KARA,,,MINION
1097,3.0,,,3.0,642.0,,"[40, 400, 5, 50]",,ALLIANCE,Never wash your whites with a Scarlet Crusader.,1.0,,EX1_020,['DIVINE_SHIELD'],,Scarlet Crusader,,,NEUTRAL,,COMMON,EXPERT1,,<b>Divine Shield</b>,MINION
1100,2.0,,,4.0,308.0,,,,ALLIANCE,"She's never quite sure what she's making, she just knows it's AWESOME!",4.0,Unlocked at Priest Level 57.,CS2_147,['BATTLECRY'],,Gnomish Inventor,,,NEUTRAL,,COMMON,CORE,,<b>Battlecry:</b> Draw a card.,MINION
1103,4.0,,,3.0,1792.0,,,,,,3.0,,NAXM_002,['DEATHRATTLE'],,Skeletal Smith,,,NEUTRAL,,,NAXX,,<b>Deathrattle:</b> Destroy your opponent's weapon.,MINION
1105,5.0,,,4.0,39068.0,,,,,,4.0,,TB_KTRAF_4,['DEATHRATTLE'],,Gothik the Harvester,,,NEUTRAL,,LEGENDARY,TB,,<b>Deathrattle:</b> Summon a Spectral Gothik for your opponent.,MINION
1106,6.0,,,5.0,2030.0,,"[100, 800, 20, 100]",,,"Guardians used to be built out of Adamantium, but production got moved to Gadgetzan and Cobalt was cheap.",3.0,,GVG_062,,,Cobalt Guardian,,,PALADIN,MECHANICAL,RARE,GVG,,"Whenever you summon a Mech, gain <b>Divine Shield</b>.",MINION
1107,2.0,,,2.0,39763.0,,,,,,4.0,,KARA_00_08,,,Archmage's Apprentice,,,MAGE,,,KARA,,"Whenever you cast a spell, shuffle a copy of it into your deck.",MINION
1109,3.0,,,4.0,11129.0,,,,,,5.0,,CRED_42,,,Tim Erskine,,,NEUTRAL,,LEGENDARY,CREDITS,,"Whenever this minion destroys another minion, draw a card.",MINION
1110,3.0,,,4.0,39491.0,,"[40, 400, 5, 50]",,,"He’s really just a Blacksmith, but he thought the fancy title would bring in more business.",2.0,"Crafting unlocked in the Parlor, in One Night in Karazhan.",KAR_710,['BATTLECRY'],,Arcanosmith,,,NEUTRAL,,COMMON,KARA,,<b>Battlecry:</b> Summon a 0/5 minion with <b>Taunt</b>.,MINION
1111,3.0,,,4.0,11131.0,,,,,,2.0,,CRED_44,,,Walter Kong,,,NEUTRAL,,LEGENDARY,CREDITS,,<b>Battlecry:</b> Deal 1 damage to each of 2 strategic targets.,MINION
1112,3.0,,,2.0,38321.0,,"[40, 400, 5, 50]",,,,2.0,,OG_044c,"['CHARGE', 'STEALTH']",,Sabertooth Tiger,,,DRUID,BEAST,COMMON,TGT,,"<b>Charge, Stealth</b>",MINION
1117,8.0,,,12.0,39426.0,,"[400, 1600, 100, 400]",,,"Claims to be drawn to Karazhan because of the ley lines. Actually, just loves Moroes’ cooking.",8.0,"Crafting unlocked in the Opera, in One Night in Karazhan.",KAR_711,,,Arcane Giant,,,NEUTRAL,,EPIC,KARA,,"[x]Costs (1) less for each spell
you've cast this game.",MINION
1120,0.0,,,3.0,39387.0,,,,,,6.0,,KAR_A10_05,['AUTOATTACK'],,White Bishop,,,NEUTRAL,,,KARA,,<b>Auto-Attack:</b> Restore 2 Health to adjacent minions.,MINION
1123,3.0,,,2.0,38781.0,,"[40, 400, 5, 50]",,,"Sometimes the Old Gods' corruptions gives you power untold, sometimes you get +1 Attack. We can’t all be winners in the Eldritch lottery.",1.0,,OG_247,['STEALTH'],,Twisted Worgen,,,NEUTRAL,,COMMON,OG,,<b>Stealth</b>,MINION
1127,9.0,,,9.0,2520.0,,"[40, 400, 5, 50]",,,You have no idea how tired this guy is of being released.,7.0,,AT_103,['BATTLECRY'],,North Sea Kraken,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,COMMON,TGT,,<b>Battlecry:</b> Deal 4 damage.,MINION
1130,1.0,,,1.0,38822.0,,,,,,1.0,,OG_006a,,,Silver Hand Murloc,,,PALADIN,MURLOC,,OG,,,MINION
1132,1.0,,,1.0,39169.0,,"[100, 800, 20, 100]",,,"His idol is the Green Hills of Stranglethorn, and he won't shut up about it.",1.0,"Crafting unlocked in the Menagerie, in One Night in Karazhan.",KAR_009,['BATTLECRY'],,Babbling Book,,,MAGE,,RARE,KARA,,<b>Battlecry:</b> Add a random Mage spell to your hand.,MINION
1139,1.0,,,1.0,1715.0,,,,,,1.0,,EX1_538t,['CHARGE'],,Hound,,,HUNTER,BEAST,,EXPERT1,,<b>Charge</b>,MINION
1141,2.0,,,4.0,601.0,,"[100, 800, 20, 100]",,,These guys just show up and start Keeping your Groves without even asking.,2.0,,EX1_166,['CHOOSE_ONE'],,Keeper of the Grove,,{'REQ_TARGET_IF_AVAILABLE': 0},DRUID,,RARE,EXPERT1,,<b>Choose One -</b> Deal 2 damage; or <b>Silence</b> a minion.,MINION
1142,10.0,,,10.0,38841.0,,"[1600, 3200, 400, 1600]",,,,10.0,,LOEA16_26H,,,Skelesaurus Hex,,,NEUTRAL,,LEGENDARY,LOE,,"At the end of your turn, put a random card in your hand. It costs (0).",MINION
1146,4.0,,,3.0,2775.0,,,,,,3.0,,BRMC_87,['DEATHRATTLE'],,Moira Bronzebeard,,,NEUTRAL,,LEGENDARY,TB,,<b>Deathrattle:</b> Summon Emperor Thaurissan.,MINION
1150,2.0,,,6.0,2961.0,,"[100, 800, 20, 100]",,,The fourth one fell off in a tragic accident.  They don't talk about it.,6.0,"Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",LOE_089,['DEATHRATTLE'],,Wobbling Runts,,,NEUTRAL,,RARE,LOE,,<b>Deathrattle:</b> Summon three 2/2 Runts.,MINION
1153,3.0,,,5.0,38436.0,,"[400, 1600, 100, 400]",,,"People often think that Darkspeaker is the arch nemesis of Lightspeaker, but that title actually belongs to Heavyspeaker.",6.0,,OG_102,['BATTLECRY'],,Darkspeaker,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",NEUTRAL,,EPIC,OG,,<b>Battlecry:</b> Swap stats with a friendly minion.,MINION
1155,2.0,,,1.0,724.0,,"[40, 400, 5, 50]",,ALLIANCE,"Pirates are into this new fad called ""Planking"".",1.0,,CS2_146,,,Southsea Deckhand,,,NEUTRAL,PIRATE,COMMON,EXPERT1,,Has <b>Charge</b> while you have a weapon equipped.,MINION
1158,1.0,,,1.0,38475.0,,"[1600, 3200, 400, 1600]",,,It's like being able to play with THREE angry chickens!,1.0,,OG_123,,,Shifter Zerus,,,NEUTRAL,,LEGENDARY,OG,,"Each turn this is in your hand, transform it into a random minion.",MINION
1161,0.0,,,1.0,458.0,,,,,,2.0,,CS2_052,,,Wrath of Air Totem,,,SHAMAN,TOTEM,FREE,CORE,1.0,<b>Spell Damage +1</b>,MINION
1162,1.0,,,1.0,19360.0,,,,,,1.0,,TBST_003,,,OLDN3wb Healer,,,NEUTRAL,,,TB,,"At the end of your turn, heal 2 damage from adjacent minions.",MINION
1163,4.0,,,5.0,2511.0,,"[40, 400, 5, 50]",,,Coming soon... to a tuskarr village near you!,4.0,,AT_119,['INSPIRE'],,Kvaldir Raider,,,NEUTRAL,,COMMON,TGT,,<b>Inspire:</b> Gain +2/+2.,MINION
1164,6.0,,,0.0,2382.0,,,,,,3.0,,BRMA13_5,['BATTLECRY'],,Son of the Flame,,{'REQ_TARGET_IF_AVAILABLE': 0},NEUTRAL,,,BRM,,<b>Battlecry:</b> Deal 6 damage.,MINION
1166,4.0,,,3.0,3020.0,,,,,,2.0,,CRED_20,,,Brian Birmingham,,,NEUTRAL,,LEGENDARY,CREDITS,,<b>Choose One</b> - Restore a Mech to full Health; or Give a Designer <b>Windfury.</b>,MINION
1169,1.0,,,1.0,1848.0,,,,,,1.0,,NAX4_03,,,Skeleton,,,NEUTRAL,,,NAXX,,,MINION
1179,5.0,,,8.0,39074.0,,,,,,8.0,,TB_KTRAF_12,['BATTLECRY'],,Patchwerk,,,NEUTRAL,,LEGENDARY,TB,,<b>Battlecry:</b> Destroy a random enemy minion.,MINION
1185,0.0,,,1.0,52.0,,,,ALLIANCE,,4.0,,Mekka3,,,Emboldener 3000,,,NEUTRAL,MECHANICAL,COMMON,PROMO,,"At the end of your turn, give a random minion +1/+1.",MINION
1186,3.0,,,5.0,2279.0,,"[100, 800, 20, 100]",,,"If you love getting your face punched, come to the Grim Guzzler!",3.0,"Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",BRM_019,,,Grim Patron,,,NEUTRAL,,RARE,BRM,,"Whenever this minion survives damage, summon another Grim Patron.",MINION
1190,3.0,,,6.0,39210.0,,"[100, 800, 20, 100]",,,"His favorites are classic tragedies like ""The Hobbit"" and ""Grendel"".",6.0,"Crafting unlocked in the Spire, in One Night in Karazhan.",KAR_033,['BATTLECRY'],,Book Wyrm,,"{'REQ_ENEMY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_NONSELF_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE_AND_DRAGON_IN_HAND': 0, 'REQ_TARGET_MAX_ATTACK': 3}",NEUTRAL,DRAGON,RARE,KARA,,"<b>Battlecry:</b> If you're holding a Dragon, destroy an enemy minion with 3 or less Attack.",MINION
1191,2.0,,,2.0,801.0,,"[100, 800, 20, 100]",,,"""You'll <i>love</i> my new recipe!"" he says... especially if you're not happy with your current number of limbs.",2.0,,EX1_059,['BATTLECRY'],,Crazed Alchemist,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",NEUTRAL,,RARE,EXPERT1,,<b>Battlecry:</b> Swap the Attack and Health of a minion.,MINION
1193,2.0,,,2.0,2505.0,,"[100, 800, 20, 100]",,,Who argent watches the Argent Watchman?,4.0,,AT_109,"['INSPIRE', 'CANT_ATTACK']",,Argent Watchman,,,NEUTRAL,,RARE,TGT,,"Can't attack.
<b>Inspire:</b> Can attack as normal this turn.",MINION
1196,3.0,,,3.0,1155.0,,"[40, 400, 5, 50]",,,"If he's raging now, just wait until he gets nerfed.",3.0,,EX1_412,['ENRAGED'],,Raging Worgen,,,NEUTRAL,,COMMON,EXPERT1,,<b>Enrage:</b> <b>Windfury</b> and +1 Attack.,MINION
1198,5.0,,,4.0,2283.0,,"[40, 400, 5, 50]",,,Hungry Hungry Dragon is NOT a fun game.,6.0,"Crafting unlocked in Blackwing Lair, in the Blackrock Mountain adventure.",BRM_026,['BATTLECRY'],,Hungry Dragon,,,NEUTRAL,DRAGON,COMMON,BRM,,<b>Battlecry:</b> Summon a random 1-Cost minion for your opponent.,MINION
1199,3.0,,,3.0,36452.0,,,,,,3.0,,LOEA16_5t,,,Mummy Zombie,,,NEUTRAL,,,LOE,,,MINION
1200,7.0,,,6.0,2687.0,,,,,,7.0,,BRMC_97,,,Vaelastrasz,,,NEUTRAL,DRAGON,LEGENDARY,TB,,Your cards cost (3) less.,MINION
1202,0.0,,,11.0,39687.0,,,,,,1.0,,KARA_08_08,,,Red Portal,,,NEUTRAL,,,KARA,,The character in the red beam has <b>Windfury</b>.,MINION
1204,4.0,,,2.0,605.0,,"[100, 800, 20, 100]",,ALLIANCE,Why do its eyes seem to follow you as you walk by?,5.0,,EX1_045,['CANT_ATTACK'],,Ancient Watcher,,,NEUTRAL,,RARE,EXPERT1,,Can't attack.,MINION
1205,5.0,,,0.0,1780.0,,,,,,5.0,,XXX_044,,,Hand Swapper Minion,,,NEUTRAL,,COMMON,CHEAT,,"<b>Battlecry:</b> Discard 3 cards, then draw 3 cards.",MINION
1206,5.0,,,6.0,38725.0,,"[40, 400, 5, 50]",,,They never get the recognition they deserve.,5.0,,OG_207,['BATTLECRY'],,Faceless Summoner,,,MAGE,,COMMON,OG,,<b>Battlecry:</b> Summon a random 3-Cost minion.,MINION
1209,5.0,,,5.0,1754.0,,,"['PRO_001a', 'PRO_001b', 'PRO_001c']",,"He's looking for a drummer.  The current candidates are: Novice Engineer, Sen'jin Shieldmasta', and Ragnaros the Firelord.",5.0,Awarded at BlizzCon 2013.,PRO_001,['BATTLECRY'],,Elite Tauren Chieftain,,,NEUTRAL,,LEGENDARY,PROMO,,<b>Battlecry:</b> Give both players the power to ROCK! (with a Power Chord card),MINION
1210,5.0,,,5.0,40380.0,,,,,,6.0,,TB_Coopv3_101,,,Freewheeling Skulker,,,NEUTRAL,,,TB,,"At the end of your turn, switch sides.",MINION
1214,0.0,,,5.0,1878.0,,,,,,6.0,,NAX8_05t,,,Spectral Rider,,,NEUTRAL,,,NAXX,,"At the start of your turn, deal 1 damage to your hero.",MINION
1215,8.0,,,8.0,2945.0,,"[40, 400, 5, 50]",,,This was the only job he could get after the dinosaur theme park debacle.,8.0,"Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",LOE_073,['BATTLECRY'],,Fossilized Devilsaur,,,NEUTRAL,,COMMON,LOE,,"<b>Battlecry:</b> If you control a Beast, gain <b>Taunt</b>.",MINION
1216,4.0,,,6.0,39439.0,,"[100, 800, 20, 100]",,,"Do <i>NOT</i> call it a ""horse"".",4.0,"Crafting unlocked in the Parlor, in One Night in Karazhan.",KAR_057,['BATTLECRY'],,Ivory Knight,,,PALADIN,,RARE,KARA,,"[x]<b>Battlecry:</b> <b>Discover</b> a spell.
Restore Health to your hero
equal to its Cost.",MINION
1219,1.0,,,1.0,1190.0,,"[40, 400, 5, 50]",,,,1.0,,EX1_tk28,,,Squirrel,,,NEUTRAL,BEAST,COMMON,EXPERT1,,,MINION
1220,8.0,,,6.0,2491.0,,"[100, 800, 20, 100]",,,This champion has learned from the best.  Except for his target selection.,5.0,,AT_088,['FORGETFUL'],,Mogor's Champion,,,NEUTRAL,,RARE,TGT,,50% chance to attack the wrong enemy.,MINION
