,attack,classes,collectionText,cost,dbfId,durability,dust,entourage,faction,flavor,health,howToEarnGolden,id,mechanics,multiClassGroup,name,overload,playRequirements,playerClass,race,rarity,set,spellDamage,text,type
2379,,,,2.0,1074.0,,"[40, 400, 5, 50]",,,"""Dun da dun, dun da dun"": if you've heard an ogre sing this, it's too late.",,,EX1_391,,,Slam,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARRIOR,,COMMON,EXPERT1,,"Deal $2 damage to a minion. If it survives, draw a card.",SPELL
2389,,,,1.0,1047.0,,,,,For the person who just cannot decide what card to put into a deck!,,Unlocked at Level 15.,DS1_184,,,Tracking,,,HUNTER,,FREE,CORE,,Look at the top 3 cards of your deck. Draw one and discard the others.,SPELL
2395,,,,1.0,41587.0,,,,,,,,CFM_621t5,,,Icecap,,,NEUTRAL,,,GANGS,,<b>Freeze</b> a random enemy minion.,SPELL
2399,,,,2.0,42170.0,,,,,,,,TB_SPT_DPromoSpell2,,,Summon Guardians,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,TB,,Summon two 2/4 Guardians.,SPELL
2401,,,,10.0,8.0,,,,,"Nominated as ""Spell Most Likely to Make Your Opponent Punch the Wall.""",,Unlocked at Level 49.,CS1_113,,,Mind Control,,"{'REQ_ENEMY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_NUM_MINION_SLOTS': 1, 'REQ_TARGET_TO_PLAY': 0}",PRIEST,,COMMON,CORE,,Take control of an enemy minion.,SPELL
2405,,,,0.0,38666.0,,"[400, 1600, 100, 400]",,,"No one's quite sure why it's forbidden. And yes, that should make you nervous.",,,OG_198,,,Forbidden Healing,,{'REQ_TARGET_TO_PLAY': 0},PALADIN,,EPIC,OG,,Spend all your Mana. Restore twice that much Health.,SPELL
2408,,,,0.0,2791.0,,,,,,,,AT_037b,,,Living Roots,,,DRUID,,,TGT,,Summon two 1/1 Saplings.,SPELL
2409,,,,2.0,40339.0,,"[100, 800, 20, 100]",,,There is an urban legend that the first Toxic Sewer Ooze was born because a rookie Goon stashed an open container of milk in a Hidden Cache.,,,CFM_026,['SECRET'],,Hidden Cache,,,HUNTER,,RARE,GANGS,,"<b>Secret:</b> After your opponent plays a minion, give a random minion in your hand +2/+2.",SPELL
2410,,,,0.0,39278.0,,,,,,,,XXX_999_Crash,,,Crash the server,,,NEUTRAL,,COMMON,CHEAT,,Crash the server,SPELL
2416,,,,1.0,232.0,,"[40, 400, 5, 50]",,,Repentance often comes in the moment before obliteration. Curious.,,,EX1_379,['SECRET'],,Repentance,,,PALADIN,,COMMON,EXPERT1,,"<b>Secret:</b> After your opponent plays a minion, reduce its Health to 1.",SPELL
2417,,,,1.0,2342.0,,,,,,,,BRMA08_3,,,Drakkisath's Command,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,BRM,,Destroy a minion. Gain 10 Armor.,SPELL
2419,,,,1.0,2363.0,,,,,,,,BRMA12_4,['EVIL_GLOW'],,Brood Affliction: Green,,,NEUTRAL,,,BRM,,"While this is in your hand, restore 2 health to your opponent at the start of your turn.",SPELL
2422,,,,3.0,39637.0,,,,,,,,KARA_07_05,,,Stampeding Beast!,,,NEUTRAL,,,KARA,,Summon a random Beast.,SPELL
2423,,,,10.0,41621.0,,,,,,,,CFM_621t25,,,Heart of Fire,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,GANGS,,Deal $8 damage.,SPELL
2424,,,,6.0,1100.0,,"[100, 800, 20, 100]",,,You probably should avoid siphoning your own soul.  You might create some kind of weird infinite loop.,,,EX1_309,,,Siphon Soul,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARLOCK,,RARE,EXPERT1,,Destroy a minion. Restore #3 Health to your hero.,SPELL
2427,,,,4.0,1846.0,,,"['CS2_121', 'EX1_021', 'EX1_023', 'EX1_110', 'EX1_390', 'CS2_179']",,,,,PRO_001c,,,Power of the Horde,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,PROMO,,Summon a random Horde Warrior.,SPELL
2428,,,,2.0,2260.0,,"[40, 400, 5, 50]",,,Han shot first.,,"Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",BRM_013,,,Quick Shot,,{'REQ_TARGET_TO_PLAY': 0},HUNTER,,COMMON,BRM,,"Deal $3 damage.
If your hand is empty, draw a card.",SPELL
2429,,,,3.0,2770.0,,"[100, 800, 20, 100]",,,Yoink!,,,AT_033,,,Burgle,,,ROGUE,,RARE,TGT,,Add 2 random class cards to your hand <i>(from your opponent's class)</i>.,SPELL
2430,,,,3.0,30.0,,"[40, 400, 5, 50]",,,"""What do you get when you cast Thoughtsteal on an Orc?  Nothing!"" - Tauren joke",,,EX1_339,,,Thoughtsteal,,,PRIEST,,COMMON,EXPERT1,,Copy 2 cards in your opponent's deck and add them to your hand.,SPELL
2432,,,,0.0,38673.0,,,,,,,,TB_PickYourFate_1,,,Dire Fate: Taunt and Charge,,,NEUTRAL,,,TB,,All minions have <b>Taunt</b> and <b>Charge</b>.,SPELL
2434,,,,2.0,1976.0,,,,,,,,NAX13_03,,,Supercharge,,,NEUTRAL,,,NAXX,,Give your minions +2 Health.,SPELL
2458,,,,1.0,25272.0,,,,,,,,LOEA07_21,,,Barrel Forward,,,NEUTRAL,,,LOE,,Get 1 turn closer to the Exit!,SPELL
2463,,,,0.0,830.0,,,,,Totem-stomping is no longer recommended.,,Unlocked at Level 28.,EX1_244,,,Totemic Might,,,SHAMAN,,COMMON,CORE,,Give your Totems +2 Health.,SPELL
2466,,,,5.0,345.0,,,,,"If you don't want to be assassinated, move to the Barrens and change your name. Good luck!",,Unlocked at Level 47.,CS2_076,,,Assassinate,,"{'REQ_ENEMY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",ROGUE,,FREE,CORE,,Destroy an enemy minion.,SPELL
2469,,,,1.0,2150.0,,,,,,,,PART_007,,,Whirling Blades,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,GVG,,Give a minion +1 Attack.,SPELL
2470,,,,3.0,2462.0,,,,,,,,BRMA12_6H,['EVIL_GLOW'],,Brood Affliction: Black,,,NEUTRAL,,,BRM,,"While this is in your hand, whenever Chromaggus draws a card, he gets another copy of it.",SPELL
2479,,,,3.0,667.0,,,,,"I wouldn't say I LOVE knives, but I'm definitely a fan.",,Unlocked at Level 28.,EX1_129,,,Fan of Knives,,,ROGUE,,COMMON,CORE,,Deal $1 damage to all enemy minions. Draw a card.,SPELL
2494,,,,0.0,16456.0,,,,,,,,LOEA04_06b,,,Walk Across Gingerly,,,NEUTRAL,,,LOE,,Take 5 damage.,SPELL
2495,,,,5.0,41620.0,,,,,,,,CFM_621t24,,,Goldthorn,,,NEUTRAL,,,GANGS,,Give your minions +4 Health.,SPELL
2496,,,,0.0,180.0,,,,,"It's funny how often yelling ""Look over there!"" gets your opponent to turn around.",,Unlocked at Level 36.,CS2_072,,,Backstab,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0, 'REQ_UNDAMAGED_TARGET': 0}",ROGUE,,FREE,CORE,,Deal $2 damage to an undamaged minion.,SPELL
2505,,,,8.0,859.0,,"[400, 1600, 100, 400]",,,The Twisting Nether is a formless place of magic and illusion and destroyed minions.,,,EX1_312,,,Twisting Nether,,,WARLOCK,,EPIC,EXPERT1,,Destroy all minions.,SPELL
2518,,,,0.0,40041.0,,,,,,,,TB_ClassRandom_Paladin,,,Second Class: Paladin,,,PALADIN,,,TB,,Add Paladin cards to your deck.,SPELL
2528,,,,6.0,39663.0,,,,,,,,KARA_09_06,,,Shadow Volley,,,NEUTRAL,,,KARA,,Deal $3 damage to all non-Demon minions.,SPELL
2530,,,,0.0,2375.0,,,,,,,,XXX_055,,,1000 Stats,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,CHEAT,,Give a Minion +1000/+1000,SPELL
2532,,,,0.0,1646.0,,,,,,,,XXX_020,['ImmuneToSpellpower'],,Damage all but 1,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,COMMON,CHEAT,,Set the Health of a character to 1.,SPELL
2534,,,,1.0,2582.0,,"[40, 400, 5, 50]",,,Flash!  Ahhhhhhh~,,,AT_055,,,Flash Heal,,{'REQ_TARGET_TO_PLAY': 0},PRIEST,,COMMON,TGT,,Restore #5 Health.,SPELL
2535,,,,0.0,38953.0,,,,,,,,TB_PickYourFate_12,,,Fate: Confusion,,,NEUTRAL,,,TB,,"At the end of each turn, swap all minions' Attack and Health.",SPELL
2538,,,,2.0,42181.0,,,,,,,,TB_SPT_DPromoSecret10,['SECRET'],,Visions of Hate,,,WARRIOR,,,TB,,"<b>Secret:</b> When both heroes have 15 or less Health, BRAWL!",SPELL
2544,,,,0.0,163.0,,,,,This is the reason that Demons never really become friends with Warlocks.,,Unlocked at Level 15.,NEW1_003,,,Sacrificial Pact,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_TARGET_WITH_RACE': 15}",WARLOCK,,COMMON,CORE,,Destroy a Demon. Restore #5 Health to your hero.,SPELL
2548,,,,0.0,63.0,,"[40, 400, 5, 50]",,,,,,EX1_165a,,,Cat Form,,,DRUID,,COMMON,EXPERT1,,<b>Charge</b>,SPELL
2552,,,,3.0,1368.0,,"[400, 1600, 100, 400]",,,If a bright light shines on a priest in Shadowform… do they cast a shadow?,,,EX1_625,,,Shadowform,,,PRIEST,,EPIC,EXPERT1,,Your Hero Power becomes 'Deal 2 damage'. If already in Shadowform: 3 damage.,SPELL
2558,,,,4.0,40375.0,,"[100, 800, 20, 100]",,,Filled with electrolytes!,,,CFM_604,,,Greater Healing Potion,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PRIEST,,RARE,GANGS,,Restore 12 Health to a friendly character.,SPELL
2564,,,,3.0,2343.0,,,,,,,,BRMA04_4,,,Rock Out,2.0,,NEUTRAL,,,BRM,,Summon 3 Firesworn. <b>Overload:</b> (2),SPELL
2567,,,,0.0,1161.0,,,,,,,,NEW1_007a,,,Starfall,,,DRUID,,,EXPERT1,,Deal $2 damage to all enemy minions.,SPELL
2569,,,,0.0,99.0,,"[40, 400, 5, 50]",,,,,,EX1_165b,,,Bear Form,,,DRUID,,COMMON,EXPERT1,,+2 Health and <b>Taunt</b>.,SPELL
2572,,,,4.0,2013.0,,"[100, 800, 20, 100]",,,The shrapnel is waaaaay worse than the explosion.,,,GVG_045,,,Imp-losion,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARLOCK,,RARE,GVG,,Deal $2-$4 damage to a minion. Summon a 1/1 Imp for each damage dealt.,SPELL
2587,,,,0.0,2480.0,,,,,,,,BRMA13_8,,,"DIE, INSECT!",,,NEUTRAL,,,BRM,,Deal $8 damage to a random enemy.,SPELL
2592,,,,1.0,25277.0,,,,,,,,LOEA07_28,,,Repairs,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,LOE,,Restore 10 Health.,SPELL
2596,,,,3.0,37345.0,,,,,,,,LOEA_01,,,Looming Presence,,,NEUTRAL,,,LOE,,Draw 2 cards. Gain 4 Armor.,SPELL
2603,,,,2.0,42173.0,,,,,,,,TB_SPT_DPromoSecret6,['SECRET'],,Visions of the Sorcerer,,,WARRIOR,,,TB,,"<b>Secret:</b> When your opponent summons a minion with <b>Spell Damage</b>, Summon 2 Guardians.",SPELL
2607,,,,0.0,1714.0,,,,,,,,XXX_028,,,Reveal Hand,,,NEUTRAL,,COMMON,CHEAT,,,SPELL
2608,,,,4.0,39586.0,,,,,,,,KAR_A02_09,,,Set the Table,,,NEUTRAL,,,KARA,,Give your Plates +1/+1.,SPELL
2614,,,,0.0,25394.0,,,,,,,,LOEA16_14,,,Khadgar's Pipe,,,NEUTRAL,,,LOE,,Put a random spell into each player's hand.  Yours costs (0).,SPELL
2619,,,,0.0,38113.0,,"[40, 400, 5, 50]",,,,,,LOE_115b,,,Raven Idol,,,DRUID,,COMMON,LOE,,<b>Discover</b> a spell.,SPELL
2620,,,,0.0,40379.0,,,,,,,,XXX_113,,,Again,,,NEUTRAL,,COMMON,CHEAT,,,SPELL
2625,,,,0.0,22.0,,"[40, 400, 5, 50]",,,They're only smiling on the outside.,,,EX1_607,,,Inner Rage,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARRIOR,,COMMON,EXPERT1,,Deal $1 damage to a minion and give it +2 Attack.,SPELL
2630,,,,0.0,1565.0,,,,,,,,XXX_005,,,Destroy,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,COMMON,CHEAT,,Destroy a minion or hero.,SPELL
2635,,,,0.0,25090.0,,,,,,,,LOEA04_29b,,,Investigate the Runes,,,NEUTRAL,,,LOE,,Draw 2 cards.,SPELL
2641,,,,1.0,40587.0,,"[100, 800, 20, 100]",,,Get to da Kodo! Now!,,,CFM_800,['SECRET'],,Getaway Kodo,,,PALADIN,,RARE,GANGS,,"<b>Secret:</b> When a friendly minion dies, return it to your hand.",SPELL
2643,,,,1.0,2364.0,,,,,,,,BRMA12_5,['EVIL_GLOW'],,Brood Affliction: Blue,,,NEUTRAL,,,BRM,,"While this is in your hand, Chromaggus' spells cost (1) less.",SPELL
2645,,,,2.0,38407.0,,"[40, 400, 5, 50]",,,What's cooler than being cool?,,,OG_081,,,Shatter,,"{'REQ_FROZEN_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",MAGE,,COMMON,OG,,Destroy a <b>Frozen</b> minion.,SPELL
2647,,,,0.0,39037.0,,,,,,,,TB_PickYourFate_6_2nd,,,Dire Fate: Unstable Portals,,,NEUTRAL,,,TB,,Place 3 Unstable Portals in each player's hand.,SPELL
2648,,,,3.0,1541.0,,,,,,,,TU4c_008,,,Will of Mukla,,,NEUTRAL,,COMMON,MISSIONS,,Restore 8 Health.,SPELL
2649,,,,0.0,25088.0,,,,,,,,LOEA04_29,,,The Eye,,,NEUTRAL,,,LOE,,<b>Choose Your Path!</b>,SPELL
2654,,,,2.0,301.0,,,,,,,,DREAM_02,,,Ysera Awakens,,,DREAM,,,EXPERT1,,Deal $5 damage to all characters except Ysera.,SPELL
2655,,,,5.0,2999.0,,"[100, 800, 20, 100]",,,MOM! DAD! DON'T TOUCH IT! IT'S EVIL!!!!!!,,"Crafting unlocked in Uldaman, in the League of Explorers adventure.",LOE_111,,,Excavated Evil,,,PRIEST,,RARE,LOE,,"Deal $3 damage to all minions.
Shuffle this card into your opponent's deck.",SPELL
2660,,,,0.0,253.0,,,,,,,,EX1_154a,,,Wrath,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DRUID,,,EXPERT1,,Deal $3 damage to a minion.,SPELL
2671,,,,3.0,40409.0,,"[100, 800, 20, 100]",,,Tastes like Baaaaananas.,,,CFM_620,['SECRET'],,Potion of Polymorph,,,MAGE,,RARE,GANGS,,"<b>Secret:</b> After your opponent plays a minion, transform it into a
1/1 Sheep.",SPELL
2675,,,,1.0,13335.0,,"[40, 400, 5, 50]",,,Was petrified when it found out it didn't make the cut for Azerothian Idol.,,"Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",LOE_115,['CHOOSE_ONE'],,Raven Idol,,,DRUID,,COMMON,LOE,,"<b>Choose One -</b>
<b>Discover</b> a minion; or <b>Discover</b> a spell.",SPELL
2682,,,,3.0,2997.0,,,,,,,,LOE_002t,,,Roaring Torch,,{'REQ_TARGET_TO_PLAY': 0},MAGE,,,LOE,,Deal $6 damage.,SPELL
2687,,,,1.0,1933.0,,"[100, 800, 20, 100]",,,"""Light it up!"" - Command given to both Lightwardens and Goblins holding Flamecannons.",,,GVG_012,,,Light of the Naaru,,{'REQ_TARGET_TO_PLAY': 0},PRIEST,,RARE,GVG,,"Restore #3 Health. If the target is still damaged, summon a Lightwarden.",SPELL
2689,,,,2.0,988.0,,,,,,,,TU4c_004,,,Stomp,,,NEUTRAL,,COMMON,MISSIONS,,Deal 2 damage to all enemies.,SPELL
2691,,,,1.0,1050.0,,,,,The claw decides who will stay and who will go.,,Unlocked at Level 32.,CS2_005,,,Claw,,,DRUID,,FREE,CORE,,Give your hero +2 Attack this turn. Gain 2 Armor.,SPELL
2694,,,,5.0,2284.0,,"[40, 400, 5, 50]",,,"Dragons breathe fire, sure, but did you know they can also breathe Cotton Candy?  It's harder to give them a reason to do that, though.",,"Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",BRM_003,,,Dragon's Breath,,{'REQ_TARGET_TO_PLAY': 0},MAGE,,COMMON,BRM,,Deal $4 damage. Costs (1) less for each minion that died this turn.,SPELL
2695,,,,0.0,1586.0,,,,,,,,XXX_011,,,Summon a random Secret,,,NEUTRAL,,COMMON,CHEAT,,Summon a secret from your deck.,SPELL
2696,,,,5.0,41608.0,,,,,,,,CFM_621t19,,,Icecap,,,NEUTRAL,,,GANGS,,<b>Freeze</b> 2 random enemy minions.,SPELL
2697,,,,5.0,2539.0,,"[40, 400, 5, 50]",,,"It's on the rack next to ice lance, acid lance, and English muffin lance.",,,AT_001,,,Flame Lance,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",MAGE,,COMMON,TGT,,Deal $8 damage to a minion.,SPELL
2703,,,,1.0,459.0,,,,,"Rogues guard the secrets to poison-making carefully, lest magi start incorporating poison into their spells.  Poisonbolt? Rain of Poison?  Poison Elemental?  Nobody wants that.",,Unlocked at Level 43.,CS2_074,,,Deadly Poison,,{'REQ_WEAPON_EQUIPPED': 0},ROGUE,,FREE,CORE,,Give your weapon +2 Attack.,SPELL
2707,,,,2.0,2484.0,,"[400, 1600, 100, 400]",,,"Rexxar narrowed his eyes, grabbed his machine gun, and said: ""It's go time.  Lock and load.""
This card pays homage to that special moment.",,,AT_061,,,Lock and Load,,,HUNTER,,EPIC,TGT,,"Each time you cast a spell this turn, add a random Hunter card to your hand.",SPELL
2712,,,,4.0,2785.0,,"[400, 1600, 100, 400]",,,Hey!  Moon!  Can I have some mana crystals?,,,AT_043,,,Astral Communion,,,DRUID,,EPIC,TGT,,Gain 10 Mana Crystals. Discard your hand.,SPELL
2717,,,,1.0,38934.0,,,,,,,,OG_080b,,,Kingsblood Toxin,,,ROGUE,,,OG,,Draw a card.,SPELL
2718,,,,0.0,38717.0,,"[100, 800, 20, 100]",,,,,,OG_202b,,,Yogg-Saron's Magic,,,DRUID,,RARE,OG,,Gain an empty Mana Crystal.,SPELL
2724,,,,6.0,457.0,,"[100, 800, 20, 100]",,,This spell can be very Entertaining.,,,CS2_028,['FREEZE'],,Blizzard,,,MAGE,,RARE,EXPERT1,,Deal $2 damage to all enemy minions and <b>Freeze</b> them.,SPELL
2726,,,,4.0,2015.0,,"[400, 1600, 100, 400]",,,Rogues can't stand it. They know you planned it! They are going to set you straight!,,,GVG_047,['COMBO'],,Sabotage,,"{'REQ_ENEMY_TARGET': 0, 'REQ_MINION_TARGET': 0}",ROGUE,,EPIC,GVG,,Destroy a random enemy minion. <b>Combo:</b> And your opponent's weapon.,SPELL
2731,,,,2.0,2564.0,,"[400, 1600, 100, 400]",,,This minion is really powerful!,,,AT_016,,,Confuse,,,PRIEST,,EPIC,TGT,,Swap the Attack and Health of all minions.,SPELL
2734,,,,2.0,573.0,,,,,Rogues are experts at SHIV-al-ry.,,Unlocked at Level 45.,EX1_278,,,Shiv,,{'REQ_TARGET_TO_PLAY': 0},ROGUE,,COMMON,CORE,,"Deal $1 damage.
Draw a card.",SPELL
2735,,,,4.0,64.0,,,,,"When a bear rears back and extends his arms, he's about to Swipe!  ... or hug.",,Unlocked at Level 47.,CS2_012,,,Swipe,,"{'REQ_ENEMY_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DRUID,,COMMON,CORE,,Deal $4 damage to an enemy and $1 damage to all other enemies.,SPELL
2736,,,,5.0,16358.0,,"[40, 400, 5, 50]",,,,,,LOEA10_5,,,Mrgl Mrgl Nyah Nyah,,,NEUTRAL,,COMMON,LOE,,Summon 3 Murlocs that died this game.,SPELL
2741,,,,1.0,584.0,,"[40, 400, 5, 50]",,,"We will always remember you, ""Defender!""",,,EX1_130,['SECRET'],,Noble Sacrifice,,,PALADIN,,COMMON,EXPERT1,,"<b>Secret:</b> When an enemy attacks, summon a 2/1 Defender as the new target.",SPELL
2747,,,,0.0,41665.0,,,,,,,,TB_CoOpv3_200,,,Follow MY Rules!,,,PALADIN,,,TB,,Change the Attack of all other minions to 1.,SPELL
2749,,,,3.0,679.0,,"[100, 800, 20, 100]",,,"This is not just a favor, but a divine one, like helping someone move a couch with a fold out bed!",,,EX1_349,,,Divine Favor,,,PALADIN,,RARE,EXPERT1,,Draw cards until you have as many in hand as your opponent.,SPELL
2751,,,,0.0,2293.0,,"[40, 400, 5, 50]",,,,,,BRM_010a,,,Firecat Form,,,DRUID,,COMMON,BRM,,Transform into a 5/2 minion.,SPELL
2759,,,,1.0,481.0,,"[100, 800, 20, 100]",,,"It is true that some druids are savage, but others still enjoy a quiet moment and a spot of tea.",,,EX1_578,,,Savagery,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DRUID,,RARE,EXPERT1,,Deal damage equal to your hero's Attack to a minion.,SPELL
2760,,,,3.0,39765.0,,,"['EX1_294', 'FP1_018', 'AT_002', 'EX1_287', 'tt_010', 'EX1_295', 'EX1_289', 'EX1_594']",,,,,KARA_00_10,,,Mysterious Rune,,{'REQ_SECRET_CAP_FOR_NON_SECRET': 0},MAGE,,,KARA,,Put 5 random Mage <b>Secrets</b> into the battlefield.,SPELL
2764,,,,3.0,40560.0,,,,,,,,KARA_13_11,,,Shadow Bolt Volley,,{'REQ_MINIMUM_ENEMY_MINIONS': 2},NEUTRAL,,,KARA,,Deal $4 damage to three random enemies.,SPELL
2771,,,,1.0,279.0,,,,,It doesn't matter how pious you are.  Everyone needs a good smiting now and again.,,Unlocked at Level 23.,CS1_130,,,Holy Smite,,{'REQ_TARGET_TO_PLAY': 0},PRIEST,,FREE,CORE,,Deal $2 damage.,SPELL
2772,,,,3.0,38848.0,,"[400, 1600, 100, 400]",,,They have an uneasy rivalry with the Blood Paladins.,,,OG_276,,,Blood Warriors,,,WARRIOR,,EPIC,OG,,Add a copy of each damaged friendly minion to your hand.,SPELL
2775,,,,6.0,2632.0,,"[400, 1600, 100, 400]",,,A prime example of lose-lose negotiating.,,,AT_025,,,Dark Bargain,,{'REQ_MINIMUM_ENEMY_MINIONS': 2},WARLOCK,,EPIC,TGT,,Destroy 2 random enemy minions. Discard 2 random cards.,SPELL
2778,,,,3.0,919.0,,,,,"""I've just sucked one year of your life away.""",,Unlocked at Level 45.,CS2_061,,,Drain Life,,{'REQ_TARGET_TO_PLAY': 0},WARLOCK,,FREE,CORE,,Deal $2 damage. Restore #2 Health to your hero.,SPELL
2780,,,,2.0,1007.0,,,,,"Really, if you're a hero, this is <i>every</i> strike.",,Unlocked at Level 15.,CS2_105,,,Heroic Strike,,,WARRIOR,,FREE,CORE,,Give your hero +4 Attack this turn.,SPELL
2787,,,,3.0,39759.0,,,,,,,,KARA_00_05,,,Archmage's Insight,,,MAGE,,,KARA,,Your spells cost (0) this turn.,SPELL
2792,,,,4.0,2402.0,,,,,,,,BRMA16_3,,,Sonic Breath,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0, 'REQ_WEAPON_EQUIPPED': 0}",NEUTRAL,,,BRM,,Deal $3 damage to a minion. Give your weapon +3 Attack.,SPELL
2795,,,,6.0,1365.0,,"[100, 800, 20, 100]",,,Often followed by Holy Smokes!,,,EX1_624,,,Holy Fire,,{'REQ_TARGET_TO_PLAY': 0},PRIEST,,RARE,EXPERT1,,Deal $5 damage. Restore #5 Health to your hero.,SPELL
2797,,,,3.0,2793.0,,"[400, 1600, 100, 400]",,,Is this a noun or a verb?  We will never know.,,,AT_044,,,Mulch,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DRUID,,EPIC,TGT,,"Destroy a minion.
Add a random minion to your opponent's hand.",SPELL
2799,,,,10.0,41625.0,,,,,,,,CFM_621t29,,,Mystic Wool,,,NEUTRAL,,,GANGS,,Transform all minions into 1/1 Sheep.,SPELL
2815,,,,1.0,172.0,,"[40, 400, 5, 50]",,,"The trick is not to break the lance.  Otherwise, you have ""Ice Pieces.""  Ice Pieces aren't as effective.",,,CS2_031,['FREEZE'],,Ice Lance,,{'REQ_TARGET_TO_PLAY': 0},MAGE,,COMMON,EXPERT1,,"<b>Freeze</b> a character. If it was already <b>Frozen</b>, deal $4 damage instead.",SPELL
